sym,month,entry_i,exit_i,entry_px,exit_px,pnl_pct,gross,net,entry_fee,exit_fee,reason,post_mfe,cap_after,entry_time,exit_time
ORDIUSDT,2024-08,4471,4765,26.565312,28.292057279999998,6.499999999999995,37.94701941108049,37.47997917217488,0.2335201194528031,0.2335201194528031,TAKE_PROFIT,0.5936037748613054,1194.8320932226889,2024-08-16 12:35,2024-08-17 13:05
GALAUSDT,2024-08,4471,4871,0.015543108,0.01655341002,6.499999999999995,25.799115981050104,25.48158839974487,0.15876379065261614,0.15876379065261614,TAKE_PROFIT,3.906083273590059,1617.3819220446267,2024-08-16 12:35,2024-08-17 21:55
NEARUSDT,2024-08,4471,5304,3.8837766,3.8422314,-1.069711373203075,-2.886590892152869,-3.10246900391002,0.10793905587857544,0.10793905587857544,STALL_EXIT,2.2582866820566725,1884.2350317930338,2024-08-16 12:35,2024-08-19 10:00
FETUSDT,2024-08,6795,6883,1.2472494,1.2367526000000002,-0.8415959149789765,-5.07444641797539,-5.556810586114406,0.24118208406950836,0.24118208406950836,STALL_EXIT,3.3351375206326486,1878.6782212069193,2024-08-24 14:15,2024-08-24 21:35
FETUSDT,2024-08,8043,8155,1.1632326,1.238842719,6.499999999999995,39.07650700110394,38.59556537647497,0.2404708123144857,0.2404708123144857,TAKE_PROFIT,0.25485729153322906,1917.2737865833942,2024-08-28 22:15,2024-08-29 07:35
ENAUSDT,2024-09,349,379,0.2210442,0.2228125536,0.8000000000000007,4.908220893653473,4.4173988042881245,0.24541104468267447,0.24541104468267447,TRAILING_LOCK,5.4698203503736496,1921.6911853876823,2024-09-02 05:05,2024-09-02 07:35
ORDIUSDT,2024-09,742,765,31.096218,30.412101204,-2.200000000000002,-13.52870594512931,-14.020658888588557,0.24597647172962334,0.24597647172962334,STOP_LOSS,3.347018968443128,1907.6705264990937,2024-09-03 13:50,2024-09-03 15:45
ENAUSDT,2024-09,3303,3649,0.2040408,0.21730345199999998,6.499999999999995,39.67954695118111,39.19118329639734,0.24418182739188402,0.24418182739188402,TAKE_PROFIT,3.0816574418707465,1946.8617097954912,2024-09-12 11:15,2024-09-13 16:05
TRXUSDT,2024-09,3979,5063,0.14742948,0.156,5.813301383142644,36.21662038509302,35.718223787385384,0.24919829885382289,0.24919829885382289,MONTH_END,0.0,1982.5799335828765,2024-09-14 19:35,2024-09-18 13:55
APTUSDT,2024-10,1853,1934,8.611721999999999,9.171483929999997,6.499999999999995,41.23766261852374,40.73012215552653,0.2537702314986082,0.2537702314986082,TAKE_PROFIT,1.7283579321498395,2023.310055738403,2024-10-07 10:25,2024-10-07 17:10
TIAUSDT,2024-10,3806,3908,6.0001998,6.390212786999999,6.499999999999995,42.08484915935873,41.5668817850897,0.2589836871345156,0.2589836871345156,TAKE_PROFIT,1.9840843681752183,2064.8769375234924,2024-10-14 05:10,2024-10-14 13:40
GALAUSDT,2024-10,4168,4213,0.022724544,0.023477305472000002,3.31254819458644,14.881047846455582,14.521661731058982,0.17969305769830043,0.17969305769830043,TRAILING_LOCK,-2.2034277852582376,1112.8308104118603,2024-10-15 11:20,2024-10-15 15:05
APTUSDT,2024-10,4175,4233,10.032005999999999,10.68408639,6.499999999999995,19.852345260062073,19.60800870301515,0.12216827852345889,0.12216827852345889,TAKE_PROFIT,0.5233354351415074,1437.9816837020462,2024-10-15 11:55,2024-10-15 16:45
CRVUSDT,2024-10,4168,4275,0.26355270000000003,0.26104778,-0.9504436873536193,-6.280157601380084,-6.808766097386098,0.26430424800300706,0.26430424800300706,STALL_EXIT,0.7478401080445903,2092.1978418601807,2024-10-15 11:20,2024-10-15 20:15
RENDERUSDT,2024-10,4826,5125,5.117023199999999,5.449629707999999,6.499999999999995,43.51771511069171,42.98211246317551,0.2678013237581031,0.2678013237581031,TAKE_PROFIT,-0.250103378216518,2135.179954323356,2024-10-17 18:10,2024-10-18 19:05
ENAUSDT,2024-10,5844,5874,0.40738146,0.39841906788,-2.200000000000002,-10.219609423976326,-10.591231584848192,0.18581108043593328,0.18581108043593328,STOP_LOSS,2.0533485416576647,1441.0578343208804,2024-10-21 07:00,2024-10-21 09:30
ENAUSDT,2024-10,6521,6552,0.36297258,0.36844432903999996,1.5074827525539236,6.951583458148574,6.582672652562429,0.1844554027930727,0.1844554027930727,TRAILING_LOCK,0.04225087692505106,1447.6405069734428,2024-10-23 15:25,2024-10-23 18:00
JUPUSDT,2024-10,6796,6951,1.03150626,1.02209554,-0.912327958145398,-4.22631330513809,-4.596909274923291,0.1852979848926007,0.1852979848926007,STALL_EXIT,0.29395099405285297,1443.0435976985195,2024-10-24 14:20,2024-10-25 03:15
ENAUSDT,2024-10,7822,7864,0.33786755999999996,0.34057050048,0.8000000000000007,3.694191610108247,3.3247724490974258,0.18470958050541053,0.18470958050541053,TRAILING_LOCK,4.677298678995675,1446.368370147617,2024-10-28 03:50,2024-10-28 07:20
TIAUSDT,2024-10,8109,8205,5.0790156,5.1196477248,0.8000000000000007,3.7027030275779103,3.33243272482012,0.185135151378895,0.185135151378895,TRAILING_LOCK,-0.8916184716944263,1449.7008028724372,2024-10-29 03:45,2024-10-29 11:45
TRXUSDT,2024-10,5458,8431,0.1570314,0.167238441,6.499999999999995,44.41174304992581,43.86513698161904,0.2733030341533896,0.2733030341533896,TAKE_PROFIT,0.5151680408214352,2177.0968282716835,2024-10-19 22:50,2024-10-30 06:35
ENAUSDT,2024-10,8489,8493,0.38377673999999995,0.37533365171999994,-2.200000000000002,-15.326761671032674,-15.884098459070227,0.2786683940187755,0.2786683940187755,STOP_LOSS,5.266340545117394,2161.2127298126134,2024-10-30 11:25,2024-10-30 11:45
TIAUSDT,2024-10,8514,8541,4.8369672,5.0099563936,3.5763979048689665,24.733941372409546,24.180670913577515,0.27663522941601454,0.27663522941601454,TRAILING_LOCK,-3.272611190976564,2185.393400726191,2024-10-30 13:30,2024-10-30 15:45
DOGEUSDT,2024-11,1533,1536,0.199449882,0.20044713140999998,0.49999999999998934,3.4966294411618497,2.9371687305759453,0.2797303552929524,0.2797303552929524,TRAILING_LOCK,1.857282049292666,2188.330569456767,2024-11-06 07:45,2024-11-06 08:00
ENAUSDT,2024-11,2195,2214,0.50030004,0.48929343911999995,-2.200000000000002,-15.405847208975635,-15.966059834756566,0.2801063128904662,0.2801063128904662,STOP_LOSS,3.2917998878071715,2172.3645096220107,2024-11-08 14:55,2024-11-08 16:30
DOGEUSDT,2024-11,2215,2286,0.19383876,0.20643827939999998,6.499999999999995,30.720139920823254,30.34204589102851,0.18904701489737416,0.18904701489737416,TAKE_PROFIT,-0.2607459244305154,1185.8238917238828,2024-11-08 16:35,2024-11-08 22:30
TIAUSDT,2024-11,2215,2306,5.1070212,5.438977578,6.499999999999995,45.18518180013783,44.6290564856746,0.2780626572316174,0.2780626572316174,TAKE_PROFIT,0.2210419481894648,1925.8876539458324,2024-11-08 16:35,2024-11-09 00:10
BONKUSDT,2024-11,2215,2349,2.1634326e-05,2.1425714e-05,-0.9642639202164349,-3.098367334842448,-3.355422879067063,0.12852777211230756,0.12852777211230756,STALL_EXIT,4.080545460468675,2243.9801891196466,2024-11-08 16:35,2024-11-09 03:45
ENSUSDT,2024-11,2808,2829,19.683936,19.250889408,-2.200000000000002,-15.79762053140232,-16.37207945981695,0.28722946420731477,0.28722946420731477,STOP_LOSS,0.7226190387971998,1739.2146546656513,2024-11-10 18:00,2024-11-10 19:45
GALAUSDT,2024-11,2824,2829,0.025945188,0.025374393864000002,-2.199999999999991,-10.74035986592553,-11.130918406504641,0.1952792702895555,0.1952792702895555,STOP_LOSS,0.9679290757303678,2216.477191253325,2024-11-10 19:20,2024-11-10 19:45
DOGEUSDT,2024-11,2946,2948,0.283326654,0.277093467612,-2.200000000000013,-15.603999426423464,-16.171417587384315,0.28370908048042565,0.28370908048042565,STOP_LOSS,2.9183410412702924,2200.3057736659407,2024-11-11 05:30,2024-11-11 05:40
RENDERUSDT,2024-11,3029,3086,6.026205,6.417908325,6.499999999999995,45.76636009225156,45.203081814193084,0.2816391390292404,0.2816391390292404,TAKE_PROFIT,3.616313341465506,2245.5088554801337,2024-11-11 12:25,2024-11-11 17:10
NEARUSDT,2024-11,3133,3211,5.2950588,5.639237622,6.499999999999995,46.70658419398677,46.131733926983856,0.2874251335014571,0.2874251335014571,TAKE_PROFIT,2.070534810316966,1802.9144261969973,2024-11-11 21:05,2024-11-12 03:35
BONKUSDT,2024-11,3199,3224,2.5295058e-05,2.693923677e-05,6.499999999999995,31.75449880913418,31.363674208406376,0.19541230036390264,0.19541230036390264,TAKE_PROFIT,25.4304280722204,2323.004263615524,2024-11-12 02:35,2024-11-12 04:40
APTUSDT,2024-11,3284,3285,12.55251,12.27635478,-2.200000000000002,-16.353950015853272,-16.94863910733885,0.29734454574278707,0.29734454574278707,STOP_LOSS,1.9032133250225247,2306.0556245081852,2024-11-12 09:40,2024-11-12 09:45
RENDERUSDT,2024-11,3286,3288,7.226444999999999,7.067463209999999,-2.200000000000002,-7.504067791558893,-7.7769429839792155,0.13643759621016138,0.13643759621016138,STOP_LOSS,2.9931077632026497,1058.1417774079064,2024-11-12 09:50,2024-11-12 10:00
CRVUSDT,2024-11,3286,3289,0.2820564,0.2758511592,-2.200000000000002,-16.234631596537653,-16.82498183641175,0.2951751199370477,0.2951751199370477,STOP_LOSS,2.192791510299374,1779.5497705340508,2024-11-12 09:50,2024-11-12 10:05
HBARUSDT,2024-11,3286,3289,0.057231444,0.055972352232,-2.200000000000002,-11.037471452801233,-11.438834051084912,0.2006812991418405,0.2006812991418405,STOP_LOSS,2.1397131266448577,2270.014865636709,2024-11-12 09:50,2024-11-12 10:05
FETUSDT,2024-11,3475,3483,1.310262,1.31681331,0.49999999999998934,3.63202378501866,3.0508999794156626,0.2905619028014988,0.2905619028014988,TRAILING_LOCK,-0.5933498652136165,2273.0657656161247,2024-11-13 01:35,2024-11-13 02:15
APTUSDT,2024-11,3627,3629,11.882376,11.94178788,0.49999999999998934,3.6369052249857368,3.055000388988009,0.290952417998864,0.290952417998864,TRAILING_LOCK,5.9305367597937995,2276.1207660051127,2024-11-13 14:15,2024-11-13 14:25
DOGEUSDT,2024-11,3680,3684,0.39562911,0.39760725555,0.49999999999998934,3.6417932256081373,3.0591063095108284,0.29134345804865447,0.29134345804865447,TRAILING_LOCK,-0.6607665009446997,2279.1798723146235,2024-11-13 18:40,2024-11-13 19:00
DOGEUSDT,2024-11,3685,3687,0.392288442,0.383658096276,-2.200000000000002,-16.04542630109497,-16.628896348407515,0.29173502365627185,0.29173502365627185,STOP_LOSS,2.906729672134279,2262.550975966216,2024-11-13 19:05,2024-11-13 19:15
ENAUSDT,2024-11,3872,3879,0.55631124,0.54407239272,-2.200000000000002,-15.928358870802185,-16.50757192064954,0.2896065249236756,0.2896065249236756,STOP_LOSS,2.1371434087786936,1418.8151088344093,2024-11-14 10:40,2024-11-14 11:15
POLUSDT,2024-11,3877,3902,0.36647328,0.3902940432,6.499999999999995,31.995497188347723,31.601706453721906,0.19689536731290924,0.19689536731290924,TAKE_PROFIT,-3.457404342982802,1942.8521289377172,2024-11-14 11:05,2024-11-14 13:10
NEARUSDT,2024-11,3877,3967,5.1740346,5.510346848999999,6.499999999999995,21.75284266443634,21.48511537010482,0.1338636471657622,0.1338636471657622,TAKE_PROFIT,2.552528086785058,2299.130225869393,2024-11-14 11:05,2024-11-14 18:35
XLMUSDT,2024-11,4400,4437,0.14832965999999997,0.15797108789999997,6.499999999999995,47.82190869808338,47.233331360260806,0.29428866891128236,0.29428866891128236,TAKE_PROFIT,11.159581372991251,2346.363557229654,2024-11-16 06:40,2024-11-16 09:45
HBARUSDT,2024-11,4456,4458,0.082976592,0.081151106976,-2.200000000000002,-16.518399442896747,-17.119068513547536,0.3003345353253957,0.3003345353253957,STOP_LOSS,16.621945807823995,2329.2444887161064,2024-11-16 11:20,2024-11-16 11:30
XLMUSDT,2024-11,4460,4476,0.15423084,0.1642558446,6.499999999999995,48.44828536529501,47.85199877618368,0.29814329455566163,0.29814329455566163,TAKE_PROFIT,23.405045643045558,2377.09648749229,2024-11-16 11:40,2024-11-16 13:00
HBARUSDT,2024-11,4615,4622,0.08806761,0.08613012258,-2.200000000000013,-11.377494255736334,-11.79122131958129,0.2068635319224779,0.2068635319224779,STOP_LOSS,0.6384263757308092,1604.3301218247773,2024-11-17 00:35,2024-11-17 01:10
RENDERUSDT,2024-11,4627,4629,6.9143826,6.948954512999999,0.49999999999998934,2.5669281949195577,2.156219683732415,0.2053542555935715,0.2053542555935715,TRAILING_LOCK,1.6411891427213487,1257.3102057527694,2024-11-17 01:35,2024-11-17 01:45
XRPUSDT,2024-11,4596,4630,1.10632122,1.14702414536,3.6791236237880387,27.986021898100603,27.377485197302576,0.3042683503990132,0.3042683503990132,TRAILING_LOCK,-5.695097668541024,1643.1626337507814,2024-11-16 23:00,2024-11-17 01:50
FETUSDT,2024-11,4627,4633,1.2962592,1.2677414975999999,-2.200000000000002,-7.678803465240214,-7.958032682158039,0.13961460845891266,0.13961460845891266,STOP_LOSS,3.964412500115054,1984.380736824364,2024-11-17 01:35,2024-11-17 02:05
APTUSDT,2024-11,4629,4633,12.062412,11.797038936,-2.200000000000002,-8.851463848499506,-9.173335261172216,0.1609357063363545,0.1609357063363545,STOP_LOSS,4.432985826673213,2377.7076031104143,2024-11-17 01:45,2024-11-17 02:05
BONKUSDT,2024-11,4755,4774,4.8889776e-05,5.206761144e-05,6.499999999999995,49.45631814469657,48.847624998300304,0.3043465731981331,0.3043465731981331,TAKE_PROFIT,8.820048458132238,2426.555228108715,2024-11-17 12:15,2024-11-17 13:50
HBARUSDT,2024-11,4898,4910,0.08787757199999999,0.09358961417999997,6.499999999999995,50.47234874466117,49.85115060626534,0.3105990691979155,0.3105990691979155,TAKE_PROFIT,24.60784353240939,2476.40637871498,2024-11-18 00:10,2024-11-18 01:10
HBARUSDT,2024-11,5011,5022,0.112452486,0.109978531308,-2.200000000000002,-17.433900906153454,-18.06786093910449,0.31698001647551743,0.31698001647551743,STOP_LOSS,11.585414480865282,2458.3385177758755,2024-11-18 09:35,2024-11-18 10:30
ENAUSDT,2024-11,5121,5122,0.56941386,0.5722609292999999,0.49999999999998934,3.9333416284412537,3.3040069678906296,0.31466733027531213,0.31466733027531213,TRAILING_LOCK,2.697907529505013,2461.642524743766,2024-11-18 18:45,2024-11-18 18:50
ENAUSDT,2024-11,5123,5125,0.5690137799999999,0.5564954768399999,-2.200000000000002,-17.329963374196144,-17.960143860530547,0.3150902431672021,0.3150902431672021,STOP_LOSS,5.607327365388783,2443.6823808832355,2024-11-18 18:55,2024-11-18 19:05
RENDERUSDT,2024-11,5129,5235,7.5695136,7.649165836800001,1.0522768173638175,3.803461717665357,3.5143011732227745,0.14458027222129105,0.14458027222129105,TRAILING_LOCK,-0.0021680377120728675,1133.0476779020591,2024-11-18 19:25,2024-11-19 04:15
POLUSDT,2024-11,5129,5283,0.43808759999999997,0.43351328,-1.0441564655105484,-8.16507762449097,-8.790660313997076,0.31279134475305415,0.31279134475305415,STALL_EXIT,2.8803546687197232,1543.82788378402,2024-11-18 19:25,2024-11-19 08:15
BONKUSDT,2024-11,5237,5308,4.8249648e-05,5.1385875119999995e-05,6.499999999999995,23.567391700362812,23.277331494819883,0.14503010277146358,0.14503010277146358,TAKE_PROFIT,3.9196080154253923,1929.8255023102704,2024-11-19 04:25,2024-11-19 10:20
INJUSDT,2024-11,5129,5350,24.744947999999997,24.475104,-1.0905013823427567,-5.797598177186643,-6.222914331466541,0.21265807713994847,0.21265807713994847,STALL_EXIT,2.10375408415015,2455.460438905815,2024-11-18 19:25,2024-11-19 13:50
XRPUSDT,2024-11,5440,5514,1.0775154599999999,1.06548686,-1.1163273703747922,-8.77151262343379,-9.40011049579368,0.3142989361799443,0.3142989361799443,STALL_EXIT,2.6197545035890815,2446.060328410021,2024-11-19 21:20,2024-11-20 03:30
BONKUSDT,2024-11,5759,5785,4.945989e-05,5.010648132e-05,1.3073044036288728,10.232785404391407,9.606593960318442,0.3130957220364827,0.3130957220364827,TRAILING_LOCK,4.27792697377937,2455.6669223703393,2024-11-20 23:55,2024-11-21 02:05
ORDIUSDT,2024-11,5787,5789,34.886976000000004,34.11946252800001,-2.199999999999991,-17.28789513348713,-17.916545865613937,0.31432536606340344,0.31432536606340344,STOP_LOSS,6.537434375378899,1903.2841372988037,2024-11-21 02:15,2024-11-21 02:25
ENAUSDT,2024-11,5788,5790,0.50990196,0.49868411688,-2.200000000000002,-11.75355584019422,-12.180957870746738,0.21370101527625826,0.21370101527625826,STOP_LOSS,9.708727725862289,1816.2748743287875,2024-11-21 02:20,2024-11-21 02:30
CRVUSDT,2024-11,5842,5906,0.35627124,0.37942887059999997,6.499999999999995,37.77851738603875,37.31355101821058,0.23248318391408482,0.23248318391408482,TAKE_PROFIT,11.456990431766062,1853.588425346998,2024-11-21 06:50,2024-11-21 12:10
TIAUSDT,2024-11,5789,5910,4.8729743999999995,5.1897177359999995,6.499999999999995,39.58831005581513,39.10106931666664,0.2436203695742469,0.2436203695742469,TAKE_PROFIT,6.749543651866937,2501.984038968856,2024-11-21 02:25,2024-11-21 12:30
RENDERUSDT,2024-11,6056,6207,7.2404478,7.1475702000000005,-1.2827604392092962,-10.270227663111454,-10.91073557708748,0.3202539569880136,0.3202539569880136,STALL_EXIT,1.810822368698101,1576.3040835213224,2024-11-22 00:40,2024-11-22 13:15
ALGOUSDT,2024-11,6205,6209,0.2375475,0.23232145499999998,-2.200000000000002,-11.975243403494542,-12.410706799985253,0.21773169824535477,0.21773169824535477,STOP_LOSS,6.791686544835046,1603.8212803834554,2024-11-22 13:05,2024-11-22 13:25
HBARUSDT,2024-11,6205,6209,0.133686732,0.130745623896,-2.200000000000002,-8.141632683220623,-8.437692053519553,0.14802968514946585,0.14802968514946585,STOP_LOSS,5.701434496904829,1965.6058308887498,2024-11-22 13:05,2024-11-22 13:25
RENDERUSDT,2024-11,6208,6209,7.1524301999999995,6.9950767356,-2.200000000000002,-11.0971807479901,-11.500714593371558,0.20176692269072927,0.20176692269072927,STOP_LOSS,4.030309817263479,2458.7241899448923,2024-11-22 13:20,2024-11-22 13:25
HBARUSDT,2024-11,6370,6371,0.150890172,0.147570588216,-2.199999999999991,-11.768188836562112,-12.196122976073463,0.21396706975567537,0.21396706975567537,STOP_LOSS,3.6114322294353913,1659.4216094901403,2024-11-23 02:50,2024-11-23 02:55
XRPUSDT,2024-11,6368,6387,1.54010796,1.55841870448,1.1889260334710494,9.354371835361611,8.72493844273572,0.31471669631294624,0.31471669631294624,TRAILING_LOCK,0.41588922805970874,2455.2530054115546,2024-11-23 02:40,2024-11-23 04:15
NEARUSDT,2024-11,6532,6533,6.3202638,6.1812179964,-2.200000000000002,-17.28498115809737,-17.913525927482727,0.314272384692679,0.314272384692679,STOP_LOSS,2.245220985262584,1539.6559445920836,2024-11-23 16:20,2024-11-23 16:25
JUPUSDT,2024-11,6532,6533,1.1519303399999998,1.1265878725199998,-2.200000000000002,-11.751574709917968,-12.178904699369529,0.21366499472578104,0.21366499472578104,STOP_LOSS,1.5721922729721067,2061.8531917018927,2024-11-23 16:20,2024-11-23 16:25
ORDIUSDT,2024-11,6532,6541,38.927784,38.071372752,-2.200000000000002,-7.989566601181346,-8.280096295769757,0.14526484729420622,0.14526484729420622,STOP_LOSS,6.7206067526566615,2416.8804784889326,2024-11-23 16:20,2024-11-23 17:05
BONKUSDT,2024-11,6680,6692,4.7629524e-05,4.6581674472e-05,-2.200000000000002,-11.567912327285455,-11.988563684641289,0.21032567867791713,0.21032567867791713,STOP_LOSS,2.529590319275196,1273.5514569114898,2024-11-24 04:40,2024-11-24 05:40
XLMUSDT,2024-11,6691,6692,0.5658131399999999,0.5533652509199999,-2.200000000000013,-7.864699689776243,-8.15068876940447,0.1429945398141129,0.1429945398141129,STOP_LOSS,8.192554376088603,1623.0301122171818,2024-11-24 05:35,2024-11-24 05:40
POLUSDT,2024-11,6680,6736,0.5766153,0.5639297634,-2.200000000000013,-17.014838568562144,-17.63355997105531,0.3093607012465834,0.3093607012465834,STOP_LOSS,1.4488039345078565,2379.1076660638314,2024-11-24 04:40,2024-11-24 09:20
XLMUSDT,2024-11,6802,6804,0.47439486,0.47676683429999994,0.49999999999998934,3.8065722657020795,3.197520703189739,0.3045257812561704,0.3045257812561704,TRAILING_LOCK,14.66821109792117,2382.305186767021,2024-11-24 14:50,2024-11-24 15:00
XLMUSDT,2024-11,6805,6806,0.46879374,0.45848027772,-2.200000000000002,-16.77142851483986,-17.38129864265222,0.30493506390617875,0.30493506390617875,STOP_LOSS,19.241770380770213,2364.9238881243687,2024-11-24 15:05,2024-11-24 15:10
XLMUSDT,2024-11,6909,6913,0.5260051800000001,0.53547327324,1.8000000000000016,13.621961595596325,13.016541080236486,0.3027102576799192,0.3027102576799192,TRAILING_LOCK,3.403853688105676,2377.940429204605,2024-11-24 23:45,2024-11-25 00:05
ALGOUSDT,2024-11,6915,6925,0.27585516,0.26978634648,-2.200000000000002,-11.38153361300871,-11.795407562572663,0.20693697478197673,0.20693697478197673,STOP_LOSS,4.675423231966661,1604.8997079216203,2024-11-25 00:15,2024-11-25 01:05
XLMUSDT,2024-11,6913,6928,0.5227045199999999,0.54742754576,4.729828194330543,35.99119899676925,35.382446246892876,0.3043763749381895,0.3043763749381895,TRAILING_LOCK,2.0226337395258422,1887.7541341913925,2024-11-25 00:05,2024-11-25 01:20
FILUSDT,2024-11,6925,6928,5.522104199999999,5.400617907599999,-2.200000000000002,-11.298493943768227,-11.70934826899616,0.2054271626139674,0.2054271626139674,STOP_LOSS,5.099084903089897,2389.818119619929,2024-11-25 01:05,2024-11-25 01:20
POLUSDT,2024-11,6929,6930,0.54550908,0.5482366254,0.49999999999998934,2.599632679395561,2.183691450692267,0.20797061435164674,0.20797061435164674,TRAILING_LOCK,3.2400926492351037,1273.329228874205,2024-11-25 01:25,2024-11-25 01:30
RENDERUSDT,2024-11,6929,7026,7.7605518,8.264987667,6.499999999999995,22.976427097078442,22.69364030203748,0.14139339752048277,0.14139339752048277,TAKE_PROFIT,0.09694307266774445,1649.64775637497,2024-11-25 01:25,2024-11-25 09:30
BONKUSDT,2024-11,6928,7063,4.5949188e-05,4.5350928e-05,-1.3020034216926657,-9.956964380698475,-10.568757819321176,0.30589671931135093,0.30589671931135093,STALL_EXIT,8.04630061814831,2404.1266935533376,2024-11-25 01:20,2024-11-25 12:35
ICPUSDT,2024-11,7070,7088,12.151429799999999,12.310182842399998,1.3064556600573818,10.050831764120925,9.435375330571272,0.3077282167748272,0.3077282167748272,TRAILING_LOCK,-0.9844113930022833,2413.562068883909,2024-11-25 13:10,2024-11-25 14:40
HBARUSDT,2024-11,7489,7496,0.136597314,0.133592173092,-2.200000000000002,-16.99147696494271,-17.60934885457699,0.3089359448171404,0.3089359448171404,STOP_LOSS,2.700627457804292,2395.9527200293323,2024-11-27 00:05,2024-11-27 00:40
ENSUSDT,2024-11,8530,8531,42.298458,41.367891924,-2.199999999999991,-11.467745820409325,-11.884754759333303,0.20850446946198814,0.20850446946198814,STOP_LOSS,-1.2519176102844556,1617.0564129124489,2024-11-30 14:50,2024-11-30 14:55
XRPUSDT,2024-11,8506,8639,1.8393678,1.9513,6.08536259034218,46.65677136222432,46.043407465896806,0.30668194816375455,0.30668194816375455,MONTH_END,0.0,2430.1113727358957,2024-11-30 12:50,2024-11-30 23:55
HBARUSDT,2024-12,165,239,0.191498292,0.20394568098,6.499999999999995,50.54631655290664,49.924208041486246,0.3110542557101946,0.3110542557101946,TAKE_PROFIT,8.3474771018414,2480.0355807773817,2024-12-01 13:45,2024-12-01 19:55
TIAUSDT,2024-12,298,335,7.8075612,7.953309265600001,1.8667553396827685,14.814782921662216,14.179893812983208,0.3174445543395049,0.3174445543395049,TRAILING_LOCK,-1.9904829588951962,2494.215474590365,2024-12-02 00:50,2024-12-02 03:55
DOGEUSDT,2024-12,335,338,0.444028788,0.434260154664,-2.200000000000002,-11.93806073251057,-12.37217203187459,0.21705564968200966,0.21705564968200966,STOP_LOSS,2.0102800688114155,1683.3750911088257,2024-12-02 03:55,2024-12-02 04:10
BONKUSDT,2024-12,335,340,4.4188836e-05,4.3216681607999996e-05,-2.200000000000002,-17.559276941116206,-18.19779610261134,0.3192595807475667,0.3192595807475667,STOP_LOSS,1.7662586843750308,1924.7500052893924,2024-12-02 03:55,2024-12-02 04:20
GALAUSDT,2024-12,338,369,0.04355871,0.04639002615,6.499999999999995,35.01420189506356,34.5832578717397,0.2154720116619297,0.2154720116619297,TAKE_PROFIT,1.4873323152890645,2498.228764327618,2024-12-02 04:10,2024-12-02 06:45
GALAUSDT,2024-12,496,530,0.041818362,0.044536555529999994,6.499999999999995,35.32829635838763,34.893486557053635,0.21740490066700113,0.21740490066700113,TAKE_PROFIT,5.531286469472523,1363.7027039476852,2024-12-02 17:20,2024-12-02 20:10
FILUSDT,2024-12,496,530,6.966393,7.419208545,6.499999999999995,24.018719501769752,23.7231044925172,0.1478075046262754,0.1478075046262754,TAKE_PROFIT,0.9272074586225341,1757.092377510517,2024-12-02 17:20,2024-12-02 20:10
ALGOUSDT,2024-12,541,542,0.51490296,0.50357509488,-2.200000000000013,-12.369930337674104,-12.819745986316795,0.2249078243213462,0.2249078243213462,STOP_LOSS,7.531132001084641,1744.2726315242003,2024-12-02 21:05,2024-12-02 21:10
HBARUSDT,2024-12,543,566,0.280916172,0.29917572318,6.499999999999995,36.28087073570336,35.83433694203316,0.22326689683509762,0.22326689683509762,TAKE_PROFIT,29.856793148372457,1780.1069684662334,2024-12-02 21:15,2024-12-02 23:10
POLUSDT,2024-12,496,569,0.61082214,0.6505255791,6.499999999999995,51.9631582980144,51.323611734346535,0.3197732818339351,0.3197732818339351,TAKE_PROFIT,4.7921898694790315,2631.1835580672514,2024-12-02 17:20,2024-12-02 23:25
HBARUSDT,2024-12,640,650,0.35097017999999996,0.3527250308999999,0.49999999999998934,4.209893692907454,3.536310702042238,0.3367914954326082,0.3367914954326082,TRAILING_LOCK,1.254509522250104,2634.7198687692935,2024-12-03 05:20,2024-12-03 06:10
CRVUSDT,2024-12,660,685,0.7728545400000001,0.8230900851,6.499999999999995,25.330985855789425,25.01921987602586,0.1558829898817813,0.1558829898817813,TAKE_PROFIT,16.998129054488828,1242.855078327442,2024-12-03 07:00,2024-12-03 09:05
JUPUSDT,2024-12,660,687,1.19143824,1.2009697459200002,0.8000000000000007,6.744882864049441,6.070394577644502,0.3372441432024696,0.3372441432024696,TRAILING_LOCK,-0.08074690668059563,2092.373075054463,2024-12-03 07:00,2024-12-03 09:15
ICPUSDT,2024-12,660,742,13.747748999999999,13.4183158,-2.396270109382992,-13.73559100885767,-14.194156709112368,0.22928285012734936,0.22928285012734936,STALL_EXIT,4.297739064987567,1526.3913553411069,2024-12-03 07:00,2024-12-03 13:50
JUPUSDT,2024-12,739,742,1.14942984,1.12414238352,-2.200000000000002,-14.730306448383466,-15.265953955597407,0.26782375360697125,0.26782375360697125,STOP_LOSS,4.915535370792907,2180.9526091565444,2024-12-03 13:35,2024-12-03 13:50
NEARUSDT,2024-12,739,742,7.1434284,6.9862729752,-2.200000000000002,-10.014722905675331,-10.378894647699887,0.18208587101227874,0.18208587101227874,STOP_LOSS,2.6012013192885206,2625.9704779105537,2024-12-03 13:35,2024-12-03 13:50
ALGOUSDT,2024-12,857,864,0.51100218,0.5135571909,0.49999999999998934,2.8565180812127924,2.3994751882187435,0.22852144649702452,0.22852144649702452,TRAILING_LOCK,5.148951191523483,1399.1545784312873,2024-12-03 23:25,2024-12-04 00:00
